RESDATE,QBFDEP,BIDCITY,BIDSTATE,CLOSCD,BSTATUS,PSTALP,COMMENTS,CITYST,COSTMOSTRECENTASOF,RESTYPE,URL,PTRDATE,COST,QBFASSET,UNINSDEP,ID,TERMI,FAILYR,CHCLASS,FUND,BANKNO,BIDNAME,FIN,FAILDATE,SAVR,RESTYPE1,CHCLASS1,NAME,FSL_PROG,CITY,CERT,BRDATE
6/7/1991,65839.0,NASHVILLE,TN,PANNN,I,TN,,"NASHVILLE, TN",29FEB2024,FAILURE,na,90-03-09,16078.0,81110.0,,1886,,1990,SB,2,8860,AMSOUTH BANK OF TN,7314,3/9/1990,RTC,PA,SB,INVESTORS SAVINGS BANK,,NASHVILLE,31873.0,90-03-09
8/17/1990,171548.0,NONE,NA,PONNN,I,CA,,"HANFORD, CA",29FEB2024,FAILURE,na,90-03-09,27717.0,169635.0,,1887,T,1990,SL,2,8859,PAYOUT,7141,3/9/1990,RTC,PO,SL,WESTPORT FEDERAL SAVINGS BANK,,HANFORD,31965.0,90-03-09
3/8/1990,39534.0,BRYAN,TX,TANNN,I,TX,,"COLLEGE STATION, TX",29FEB2024,FAILURE,na,,11740.0,36341.0,,1877,T,1990,N,1,,FIRST AMERICAN BANK,4160,3/8/1990,BIF,PA,N,UNIVERSITY NATIONAL BANK OF COLLEGE STATIO,,COLLEGE STATION,16457.0,
3/8/1990,33426.0,NAVASOTA,TX,PASNN,I,TX,,"SCHULENBERG, TX",29FEB2024,FAILURE,na,,6668.0,32735.0,,1878,T,1990,NM,1,,FIRST BANK,4161,3/8/1990,BIF,PA,NM,FARMERS STATE BANK,,SCHULENBERG,18647.0,
3/8/1990,16845.0,WEATHERFORD,TX,PANNN,I,TX,,"DENTON, TX",29FEB2024,FAILURE,na,,1863.0,16160.0,,1880,T,1990,N,1,,TEXAS BANK,4162,3/8/1990,BIF,PA,N,CITIZENS NATIONAL BANK,,DENTON,22405.0,
2/15/1991,2128178.0,PHOENIX,AZ,PANNN,I,AZ,,"TUCSON, AZ",29FEB2024,FAILURE,na,90-05-25,160525.0,2734063.0,,1872,T,1990,SL,2,8858,"BANK OF AMERICA, AZ",7275,3/2/1990,RTC,PA,SL,PIMA S & LA,,TUCSON,30697.0,90-03-02
9/28/1990,237490.0,RICHMOND,VA,PANNN,I,VA,,"RICHMOND, VA",29FEB2024,FAILURE,na,90-03-02,24020.0,341553.0,,1873,T,1990,SL,2,8284,CRESTAR BANK,7190,3/2/1990,RTC,PA,SL,SECURITY FS & LA,,RICHMOND,30752.0,90-03-02
11/16/1990,27643.0,NEW ATHENS,IL,PANNN,I,IL,,"NEW ATHENS, IL",29FEB2024,FAILURE,na,90-03-02,1559.0,30419.0,,1874,,1990,SL,2,8297,UNITED IL BANK OF NEW ATHEN,7225,3/2/1990,RTC,PA,SL,NEW ATHENS FS & LA,,NEW ATHENS,31174.0,90-03-02
9/21/1990,455029.0,RALEIGH,NC,PANNN,I,NC,,"CHARLOTTE, NC",29FEB2024,FAILURE,na,90-03-02,41802.0,628098.0,,1875,T,1990,SL,2,8817,FIRST CITIZENS B&TC,7179,3/2/1990,RTC,PA,SL,NORTH CAROLINA FS & LA,,CHARLOTTE,31744.0,90-03-02
12/7/1990,146159.0,LAKELAND,FL,PANNN,I,FL,,"WINTER HAVEN, FL",29FEB2024,FAILURE,na,90-03-02,32869.0,172437.0,,1876,T,1990,SL,2,8851,BARNETT BANK OF POLK COUNTY,7245,3/2/1990,RTC,PA,SL,HAVEN FS & LA,,WINTER HAVEN,32588.0,90-03-02
3/1/1990,19943.0,GAINESVILLE,TX,PANNN,I,TX,,"SANGER, TX",29FEB2024,FAILURE,na,,2820.0,19653.0,,1869,T,1990,N,1,,THE GAINESVILLE NATIONAL BA,4157,3/1/1990,BIF,PA,N,FIRST NATIONAL BANK OF SANGER,,SANGER,5516.0,
3/1/1990,9611.0,LIVINGSTON,TX,PASNN,I,TX,,"ONALASKA, TX",29FEB2024,FAILURE,na,,2931.0,9685.0,,1870,T,1990,NM,1,,THE BANK OF LIVINGSTON,4159,3/1/1990,BIF,PA,NM,COMMUNITY STATE BANK OF ONALASKA,,ONALASKA,24075.0,
3/1/1990,22225.0,PFLUGERVILLE,TX,PANNN,I,TX,,"DALLAS, TX",29FEB2024,FAILURE,na,,6923.0,21155.0,,1871,T,1990,N,1,,HIBERNIA NATIONAL BANK IN T,4158,3/1/1990,BIF,PA,N,SEARCH NATIONAL BANK,,DALLAS,26608.0,
2/23/1990,26459.0,ALAMOGORDO,NM,PASNN,I,NM,,"RUIDOSO, NM",29FEB2024,FAILURE,na,,12672.0,27843.0,,1853,T,1990,NM,1,,UNITED NEW MEXICO BANK AT A,4156,2/23/1990,BIF,PA,NM,THE BANK OF RUIDOSO,,RUIDOSO,20150.0,
2/23/1990,6550.0,TAOS,NM,PASNN,I,NM,,"RED RIVER, NM",29FEB2024,FAILURE,na,,2131.0,6530.0,,1854,T,1990,NM,1,,CENTINEL BANK OF TAOS,4155,2/23/1990,BIF,PA,NM,THE RED RIVER BANK,,RED RIVER,24752.0,
9/13/1991,1009768.0,NONE,NA,PANNN,I,NJ,,"PLAINFIELD, NJ",29FEB2024,FAILURE,na,90-06-22,233531.0,1296682.0,,1855,T,1990,SL,2,8681,BRANCH SALE,7442,2/23/1990,RTC,PI,SL,FIRST ATLANTIC S & LA,,PLAINFIELD,27739.0,90-02-23
11/9/1990,33226.0,BLUEFIELD,WV,PANNN,I,WV,,"BLUEFIELD, WV",29FEB2024,FAILURE,na,90-02-23,2579.0,39261.0,,1856,,1990,SL,2,8697,FIRST FSB,7211,2/23/1990,RTC,PA,SL,FIRST FEDERAL SAV. ASSOC./BLUEFIELD,,BLUEFIELD,28176.0,90-02-23
8/17/1990,200294.0,CASPER,WY,PANNN,I,WY,,"CASPER, WY",29FEB2024,FAILURE,na,90-02-23,16238.0,244946.0,,1858,T,1990,SL,2,8669,KEY BANK OF WY - CASPER,7140,2/23/1990,RTC,PA,SL,PROVIDENT SA,,CASPER,28311.0,90-02-23
6/22/1990,120037.0,SEATTLE,WA,PANNN,I,WA,,"WALLA WALLA, WA",29FEB2024,FAILURE,na,90-02-23,10.0,146865.0,,1859,T,1990,SL,2,8857,WASHINGTON MUTUAL,7098,2/23/1990,RTC,PA,SL,FRONTIER FS & LA,,WALLA WALLA,28488.0,90-02-23
4/19/1991,6615722.0,NONE,NA,PANNN,I,CA,,"SAN DIEGO, CA",29FEB2024,FAILURE,na,90-06-22,203148.0,9581584.0,,1860,T,1990,SL,2,8206,BRANCH SALE,7285,2/23/1990,RTC,PA,SL,IMPERIAL FEDERAL SAVINGS ASSOC.,,SAN DIEGO,28517.0,90-02-23
7/5/1991,150691.0,INDIANA,PA,PANNN,I,PA,,"VANDERGRIEF, PA",29FEB2024,FAILURE,na,90-02-23,25809.0,176858.0,,1861,,1990,SB,2,8252,S&T BANK,7345,2/23/1990,RTC,PA,SB,VANGUARD SB,,VANDERGRIEF,29451.0,90-02-23
11/2/1990,75603.0,FAIRMONT,WV,PANNN,I,WV,,"FAIRMONT, WV",29FEB2024,FAILURE,na,90-02-23,4.0,77577.0,,1862,,1990,SL,2,8279,"COMMUNITY B&T, NA",7155,2/23/1990,RTC,PA,SL,FIRST STANDARD FED. SAVINGS ASSOC.,,FAIRMONT,30510.0,90-02-23
5/31/1991,25564.0,HATTIESBURG,MS,PANNN,I,MS,,"GREENWOOD, MS",29FEB2024,FAILURE,na,90-02-23,4457.0,26663.0,,1863,T,1990,SL,2,8289,MAGNOLIA FB FOR SAVINGS,7299,2/23/1990,RTC,IDT,SL,GREENWOOD FS & LA,,GREENWOOD,30854.0,90-02-23
11/2/1990,114164.0,NONE,NA,PANNN,I,IL,,"EAST MOLINE, IL",29FEB2024,FAILURE,na,90-02-23,2986.0,112025.0,,1864,,1990,SL,2,8294,BRANCH SALE,7208,2/23/1990,RTC,PA,SL,COMMUNITY FEDERAL SAVINGS BANK,,EAST MOLINE,31073.0,90-02-23
9/21/1990,1794178.0,LOS ANGELES,CA,PANNN,I,CA,,"HUNTINGTON BEACH, CA",29FEB2024,FAILURE,na,90-05-25,15683.0,2158830.0,,1865,T,1990,SL,2,8801,"SECURITY PACIFIC NB, NA",7187,2/23/1990,RTC,PA,SL,MERCURY SAVINGS,,HUNTINGTON BEACH,31273.0,90-02-23
8/2/1991,385722.0,DALLAS,TX,DTNNN,I,TX,,"CONROE, TX",29FEB2024,FAILURE,na,90-02-23,325899.0,248839.0,,1866,T,1990,SL,2,8814,GUARANTY FSB,7379,2/23/1990,RTC,IDT,SL,TEXASBANC SAVINGS,,CONROE,31660.0,90-02-23
8/16/1991,195537.0,DALLAS,TX,PANNN,I,TX,,"FT. WORTH, TX",29FEB2024,FAILURE,na,90-02-23,58132.0,200506.0,,1867,T,1990,SL,2,8818,COMERICA BANK-TX,7409,2/23/1990,RTC,PA,SL,NOWLIN SA,,FT. WORTH,31801.0,90-02-23
2/22/1990,9526.0,HETTINGER,ND,PASAN,I,ND,,"REGENT, ND",29FEB2024,FAILURE,na,,2857.0,9717.0,,1852,T,1990,NM,1,,FIRST NATIONAL BANK,4154,2/22/1990,BIF,PA,NM,THE FIRST STATE BANK OF REGENT,,REGENT,8949.0,
9/7/1990,3222248.0,PORTLAND,OR,PANNN,I,OR,,"PORTLAND, OR",29FEB2024,FAILURE,na,,133.0,4616850.0,,1851,T,1990,SL,2,8201,"BANK OF AMERICA, FSB",7166,2/21/1990,RTC,PA,SL,THE BEN FRANKLIN FS & LA,,PORTLAND,28220.0,90-02-21
8/9/1991,311944.0,NONE,NA,PANNN,I,OH,,"COLUMBUS, OH",29FEB2024,FAILURE,na,90-02-16,42722.0,360378.0,,1842,T,1990,SL,2,8687,BRANCH SALE,7397,2/16/1990,RTC,PA,SL,FREEDOM SA,,COLUMBUS,27850.0,90-02-16
8/16/1991,358341.0,NONE,NA,PANNN,I,OK,,"TULSA, OK",29FEB2024,FAILURE,na,90-02-16,82645.0,526339.0,,1843,T,1990,SL,2,8202,BRANCH SALE,7411,2/16/1990,RTC,PA,SL,STATE FS & LA,,TULSA,28247.0,90-02-16
8/22/1990,16462.0,DANVILLE,IL,PANNN,I,IL,,"DANVILLE, IL",29FEB2024,FAILURE,na,90-02-16,1080.0,16317.0,,1844,,1990,SL,2,8864,FIRST MIDWEST BANK,7142,2/16/1990,RTC,PA,SL,FIDELITY SAVINGS BANK,,DANVILLE,28829.0,90-02-16
9/21/1990,736370.0,NONE,NA,PANNN,I,IL,,"OAK PARK, IL",29FEB2024,FAILURE,na,90-05-25,10483.0,1013231.0,,1845,T,1990,SL,2,8224,BRANCH SALE,7182,2/16/1990,RTC,PA,SL,GREAT AMERICAN FS & LA,,OAK PARK,28911.0,90-02-16
11/30/1990,175737.0,NONE,NA,PANNN,I,NE,,"OMAHA, NE",29FEB2024,FAILURE,na,90-02-16,16463.0,225004.0,,1847,T,1990,SB,2,8248,BRANCH SALE,7235,2/16/1990,RTC,PA,SB,HERITAGE FSB,,OMAHA,29318.0,90-02-16
6/10/1994,4638598.0,NONE,NA,PONNN,I,KS,,"OTTAWA, KS",29FEB2024,FAILURE,na,92-07-17,38167.0,9258163.0,,1848,T,1990,SL,2,8856,BRANCH SALE,1285,2/16/1990,RTC,PI,SL,FRANKLIN FSA,,OTTAWA,30311.0,90-02-16
6/22/1990,63656.0,OMAHA,NE,PANNN,I,NE,,"COLUMBUS, NE",29FEB2024,FAILURE,na,90-02-16,3854.0,73176.0,,1849,T,1990,SL,2,8804,"CONSERVATIVE SB, FSB",7081,2/16/1990,RTC,PA,SL,"EQUITABLE S & LA, FA",,COLUMBUS,31320.0,90-02-16
8/31/1990,318451.0,DOWNEY,CA,DTNNN,I,CA,,"YORBA LINDA, CA",29FEB2024,FAILURE,na,90-02-16,26502.0,406574.0,,1850,,1990,SL,2,8855,SOUTHERN CALIFORNIA BANK,7156,2/16/1990,RTC,IDT,SL,WESTERN EMPIRE FS & LA,,YORBA LINDA,32101.0,90-02-16
2/15/1990,21660.0,CHANNELVIEW,TX,PASNN,I,TX,,"HUFFMAN, TX",29FEB2024,FAILURE,na,,2835.0,22019.0,,1839,T,1990,NM,1,,CHANNELVIEW BANK,4151,2/15/1990,BIF,PA,NM,HUFFMAN BANK,,HUFFMAN,21436.0,
2/15/1990,23917.0,CARROLLTON,TX,TANNN,I,TX,,"DALLAS, TX",29FEB2024,FAILURE,na,,8427.0,19138.0,,1840,T,1990,N,1,,CITY NATIONAL BANK OF CARRO,4152,2/15/1990,BIF,PA,N,NORTHWAY NATIONAL BANK,,DALLAS,23452.0,
2/15/1990,8209.0,PHOENIX,AZ,PANNN,I,AZ,,"PHOENIX, AZ",29FEB2024,FAILURE,na,,5864.0,8598.0,,1841,T,1990,N,1,,CITIBANK (ARIZONA),4153,2/15/1990,BIF,PA,N,GATEWAY NATIONAL BANK,,PHOENIX,26667.0,
9/7/1990,46392.0,FAIRMONT,MN,PANNN,I,MN,,"FAIRMONT, MN",29FEB2024,FAILURE,na,90-02-09,1304.0,45966.0,,1832,T,1990,SL,2,8698,FIRST FARMERS & MERCHANT NB,7163,2/9/1990,RTC,PA,SL,FAIRMONT FEDERAL SAVINGS ASSOC.,,FAIRMONT,28205.0,90-02-09
3/1/1991,1467840.0,ALBUQUERQUE,NM,PANNN,I,NM,,"ALBUQUERQUE, NM",29FEB2024,FAILURE,na,90-03-16,434134.0,2018703.0,,1833,T,1990,SB,2,8236,"BANK OF AMERICA NM, NA",7280,2/9/1990,RTC,PA,SB,"ABQ BANK, A FSB",,ALBUQUERQUE,29127.0,90-02-09
2/8/1991,817908.0,NONE,NA,PANNN,I,IA,,"DES MOINES, IA",29FEB2024,FAILURE,na,90-02-09,23524.0,910668.0,,1834,T,1990,SL,2,8262,BRANCH SALE,7273,2/9/1990,RTC,PA,SL,AMERICAN FEDERAL SAVINGS ASSOC.,,DES MOINES,29728.0,90-02-09
6/28/1991,254328.0,BALTIMORE,MD,PANNN,I,MD,,"TIMONIUM, MD",29FEB2024,FAILURE,na,90-02-09,41859.0,334886.0,,1836,,1990,SL,2,8268,FIRST NB OF MD,7338,2/9/1990,RTC,PA,SL,VERMONT SA,,TIMONIUM,29840.0,90-02-09
6/22/1990,120234.0,STOCKTON,CA,PANNN,I,CA,,"HUNTINGTON BEACH, CA",29FEB2024,FAILURE,na,90-02-09,13327.0,120438.0,,1837,T,1990,SL,2,8829,"AMERICAN SB, FA",7099,2/9/1990,RTC,PA,SL,HUNTINGTON FS & LA,,HUNTINGTON BEACH,32094.0,90-02-09
1/4/1991,41961.0,RANDALLSTOWN,MD,DTNNN,I,MD,,"RANDALLSTOWN, MD",29FEB2024,FAILURE,na,90-02-09,15321.0,49481.0,,1838,,1990,SB,2,8578,"ROYAL OAK SB, FSA",7264,2/9/1990,RTC,IDT,SB,LIBERTY SAVINGS BANK FSB,,RANDALLSTOWN,32515.0,90-02-09
2/8/1990,16539.0,DURANT,OK,DTNNN,I,OK,,"COLBERT, OK",29FEB2024,FAILURE,na,,3897.0,17910.0,,1831,T,1990,N,1,,THE DURANT BANK & TRUST COM,4150,2/8/1990,BIF,IDT,N,THE FIRST NATIONAL BANK OF COLBERT,,COLBERT,4237.0,
2/2/1990,34098.0,PORTIA,AR,PANNN,I,AR,,"WALNUT RIDGE, AR",29FEB2024,FAILURE,na,,6321.0,37524.0,,1823,T,1990,N,1,,THE LAWRENCE COUNTY BANK,4148,2/2/1990,BIF,PA,N,CITIZENS NATIONAL BANK OF WALNUT RIDGE,,WALNUT RIDGE,16816.0,
2/2/1990,22270.0,TAMPA,FL,PABNN,I,FL,,"TAMPA, FL",29FEB2024,FAILURE,na,,4018.0,21631.0,,1825,T,1990,SM,1,,SOUTHERN EXCHANGE BANK,4149,2/2/1990,BIF,PA,SM,COMMERCE BANK OF TAMPA,,TAMPA,26429.0,
11/30/1990,49827.0,HENDERSON,KY,PANNN,I,KY,,"HENDERSON, KY",29FEB2024,FAILURE,na,90-02-02,2232.0,50377.0,,1826,,1990,SL,2,8689,FARMERS B&TC,7233,2/2/1990,RTC,PA,SL,HENDERSON HOME S & LA,,HENDERSON,27915.0,90-02-02
6/29/1990,5894019.0,BEVERLY HILLS,CA,PANNN,I,FL,,"MIAMI, FL",29FEB2024,FAILURE,na,90-03-09,672161.0,8217563.0,,1827,T,1990,SL,2,8229,"GREAT WESTERN BANK, FSB",7102,2/2/1990,RTC,PA,SL,"CENTRUST BANK, SB",,MIAMI,29000.0,90-02-02
5/31/1991,563728.0,CHICAGO,IL,PANNN,I,IL,,"NORTH RIVERSIDE, IL",29FEB2024,FAILURE,na,90-02-02,54302.0,574684.0,,1828,T,1990,SL,2,8852,MID-CITY NB OF CHICAGO,7297,2/2/1990,RTC,PA,SL,CLYDE FS & LA,,NORTH RIVERSIDE,29470.0,90-02-02
3/1/1991,1424005.0,BEVERLY HILLS,CA,PANNN,I,FL,,"CLEARWATER, FL",29FEB2024,FAILURE,na,90-03-09,217193.0,1935739.0,,1829,T,1990,SL,2,8288,"GREAT WESTERN BANK, FSB",7279,2/2/1990,RTC,PA,SL,"PIONEER SAVINGS BANK, FSB",,CLEARWATER,30803.0,90-02-02
6/15/1990,170574.0,PHOENIX,AZ,DTNNN,I,AZ,,"PHOENIX, AZ",29FEB2024,FAILURE,na,90-02-02,39326.0,174915.0,,1830,T,1990,SL,2,8840,"BILTMORE INVESTORS BANK, NA",7073,2/2/1990,RTC,IDT,SL,SENTINEL FS & LA,,PHOENIX,32261.0,90-02-02
2/1/1990,26103.0,DALLAS,TX,PANNN,I,TX,,"TYLER, TX",29FEB2024,FAILURE,na,,6892.0,24708.0,,1822,T,1990,N,1,,NCNB TEXAS NATIONAL BANK,4147,2/1/1990,BIF,PA,N,TYLER NATIONAL BANK,,TYLER,24393.0,
9/28/1990,4803146.0,NONE,NA,PANNN,I,AZ,,"PHOENIX, AZ",29FEB2024,FAILURE,na,90-01-31,671485.0,6317579.0,,1821,T,1990,SB,2,8806,BRANCH SALE,7201,1/31/1990,RTC,PA,SB,MERABANK FSB,,PHOENIX,31400.0,90-01-31
1/26/1990,338207.0,PFLUGERVILLE,TX,TANNN,I,TX,,"DALLAS, TX",29FEB2024,FAILURE,na,,64630.0,340938.0,,1810,T,1990,N,1,,HIBERNIA NATIONAL BANK IN T,4143,1/26/1990,BIF,PA,N,"BANCTEXAS DALLAS, N.A.",,DALLAS,3164.0,
1/26/1990,488802.0,BUFFALO,NY,TAFNN,I,NY,,"ROCHESTER, NY",29FEB2024,FAILURE,na,,25746.0,520587.0,,1811,T,1990,SB,1,,MANUFACTURERS & TRADERS TRU,4144,1/26/1990,BIF,PA,SB,"MONROE SAVINGS BANK, FSB",,ROCHESTER,16036.0,
1/26/1990,74090.0,MIAMI,FL,PASNN,I,FL,,"CUTLER RIDGE, FL",29FEB2024,FAILURE,na,,15744.0,76437.0,,1812,T,1990,NM,1,,CAPITAL BANK,4145,1/26/1990,BIF,PA,NM,CREDITBANK,,CUTLER RIDGE,19273.0,
1/26/1990,35817.0,SAN ANTONIO,TX,DPNNN,I,TX,,"SAN ANTONIO, TX",29FEB2024,FAILURE,na,,5092.0,36625.0,,1814,T,1990,N,1,,TEXAS COMMERCE BANK - SAN A,4146,1/26/1990,BIF,IDT,N,"FIDELITY BANK, NATIONAL ASSOCIATION",,SAN ANTONIO,24937.0,
9/21/1990,100539.0,FARGO,ND,DTNNN,I,ND,,"BISMARK, ND",29FEB2024,FAILURE,na,90-01-26,16720.0,113384.0,,1815,T,1990,SL,2,8226,"METROPOLITAN FB, FSB",7183,1/26/1990,RTC,IDT,SL,FIRST SAVINGS ASSOC.,,BISMARK,28929.0,90-01-26
11/9/1990,157400.0,NONE,NA,PANNN,I,MO,,"CAPE GIRARDEAU, MO",29FEB2024,FAILURE,na,90-01-26,7976.0,170860.0,,1816,T,1990,SL,2,8275,BRANCH SALE,7216,1/26/1990,RTC,PA,SL,COLONIAL S & LA,,CAPE GIRARDEAU,30309.0,90-01-26
9/14/1990,257666.0,NONE,NA,PANNN,I,UT,,"SALT LAKE CITY, UT",29FEB2024,FAILURE,na,90-01-26,31128.0,310520.0,,1817,T,1990,SL,2,8854,BRANCH SALE,7178,1/26/1990,RTC,PA,SL,WILLIAMSBURG FS & LA,,SALT LAKE CITY,31710.0,90-01-26
11/9/1990,24780.0,NONE,NA,PONNN,I,AR,,"STUTTGART, AR",29FEB2024,FAILURE,na,90-01-26,14175.0,31465.0,,1818,,1990,SL,2,8825,PAYOUT,7215,1/26/1990,RTC,PO,SL,GRAND PRAIRIE FS & LA,,STUTTGART,31991.0,90-01-26
10/19/1990,14318.0,NONE,NA,PONNN,I,TX,,"UVALDE, TX",29FEB2024,FAILURE,na,90-01-26,6085.0,13262.0,,1819,T,1990,SL,2,8619,PAYOUT,7205,1/26/1990,RTC,PO,SL,UVALDE FS & LA,,UVALDE,32003.0,90-01-26
5/17/1991,41818.0,DALHART,TX,PANNN,I,TX,,"AMARILLO, TX",29FEB2024,FAILURE,na,90-01-26,12600.0,64983.0,,1820,,1990,SL,2,8491,CITIZENS STATE BANK OF DALH,7290,1/26/1990,RTC,PA,SL,PALO DURO FS & LA,,AMARILLO,32089.0,90-01-26
1/25/1990,4399.0,ANDERSON,TX,PASNN,I,TX,,"SHIRO, TX",29FEB2024,FAILURE,na,,2118.0,4601.0,,1809,T,1990,NM,1,,THE FIRST NATIONAL BANK OF,4142,1/25/1990,BIF,PA,NM,"FARMERS STATE BANK OF SHIRO, TEXAS",,SHIRO,1215.0,
9/28/1990,8025454.0,NONE,NA,PANNN,I,NY,,"BUFFALO, NY",29FEB2024,FAILURE,na,90-02-28,1243168.0,8173572.0,,1808,T,1990,SB,2,8277,BRANCH SALE,7194,1/24/1990,RTC,PA,SB,EMPIRE OF AMERICA FSB,,BUFFALO,30321.0,90-01-24
11/29/1990,47565.0,EAST ST. LOUIS,IL,PANNN,I,IL,,"BELLEVILLE, IL",29FEB2024,FAILURE,na,90-01-18,278.0,45338.0,,1798,T,1990,SL,2,8682,UNION BANK OF E. ST. LOUIS,7230,1/18/1990,RTC,PA,SL,FRONTIER FEDERAL SAVINGS BANK,,BELLEVILLE,27765.0,90-01-18
9/7/1990,232928.0,NONE,NA,PANNN,I,IL,,"QUINCY, IL",29FEB2024,FAILURE,na,90-01-18,11556.0,290392.0,,1799,T,1990,SL,2,8220,BRANCH SALE,7162,1/18/1990,RTC,PA,SL,GEM CITY FS & LA,,QUINCY,28830.0,90-01-18
6/29/1990,57793.0,KILGORE,TX,PANNN,I,TX,,"MARSHALL, TX",29FEB2024,FAILURE,na,90-01-18,14369.0,62047.0,,1800,,1990,SL,2,8253,KILGORE FS&LA,7112,1/18/1990,RTC,PA,SL,MARSHALL FS & LA,,MARSHALL,29465.0,90-01-18
8/16/1991,861575.0,NONE,NA,DTNNN,I,FL,,"JACKSONVILLE, FL",29FEB2024,FAILURE,na,90-01-18,132227.0,1016266.0,,1801,T,1990,SL,2,8653,BRANCH SALE,7405,1/18/1990,RTC,IDT,SL,DUVAL FEDERAL SAVINGS ASSN.,,JACKSONVILLE,30677.0,90-01-18
6/22/1990,54885.0,YORK,NE,PANNN,I,NE,,"YORK, NE",29FEB2024,FAILURE,na,90-01-18,2846.0,59744.0,,1803,T,1990,SL,2,8673,FIRST TRUST COMPANY OF YORK,7082,1/18/1990,RTC,PA,SL,FIRST FED. SAVINGS ASSOC. OF YORK,,YORK,30855.0,90-01-18
8/26/1991,15080.0,NONE,NA,PONNN,I,TX,,"HOUSTON, TX",29FEB2024,FAILURE,na,90-01-18,9642.0,13517.0,,1804,,1990,SL,2,8512,PAYOUT,7419,1/18/1990,RTC,PO,SL,STANDARD FSA,,HOUSTON,31052.0,90-01-18
8/10/1990,102389.0,PRAIRIE VILLAGE,KS,PANNN,I,KS,,"PRAIRIE VILLAGE, KS",29FEB2024,FAILURE,na,90-01-18,16641.0,136400.0,,1805,T,1990,SL,2,8298,FIRST COLONIAL BANK NA,7125,1/18/1990,RTC,PA,SL,COLONIAL FEDERAL SAVINGS ASSOC.,,PRAIRIE VILLAGE,31213.0,90-01-18
7/12/1991,41976.0,HATTIESBURG,MS,PANNN,I,MS,,"BROOKHAVEN, MS",29FEB2024,FAILURE,na,90-01-18,8179.0,42729.0,,1806,T,1990,SL,2,8803,MAGNOLIA FB FOR SAVINGS,7347,1/18/1990,RTC,PA,SL,BROOKHAVEN FS & LA,,BROOKHAVEN,31310.0,90-01-18
12/7/1990,56683.0,VICTORIA,TX,DTNNN,I,TX,,"KARNES CITY, TX",29FEB2024,FAILURE,na,90-01-18,24687.0,53124.0,,1807,T,1990,SL,2,8638,VICTORIA B&TC,7248,1/18/1990,RTC,IDT,SL,KARNES COUNTY FS & LA,,KARNES CITY,31463.0,90-01-18
1/11/1990,15778.0,HOUSTON,TX,TANNN,I,TX,,"HOUSTON, TX",29FEB2024,FAILURE,na,,1503.0,15697.0,,1785,T,1990,N,1,,NATIONAL COMMERCE BANK,4141,1/11/1990,BIF,PA,N,PLAZA DEL ORO NATIONAL BANK,,HOUSTON,26252.0,
11/30/1990,113270.0,ELMHURST,IL,PANNN,I,IL,,"ST. CHARLES, IL",29FEB2024,FAILURE,na,90-01-11,6084.0,146514.0,,1786,,1990,SL,2,8654,"OLD KENT BANK, NA",7234,1/11/1990,RTC,PA,SL,ST. CHARLES FSA,,ST. CHARLES,28154.0,90-01-11
9/13/1991,39793.0,NONE,NA,DTNNN,I,ME,,"SANFORD, ME",29FEB2024,FAILURE,na,90-01-11,14228.0,51797.0,,1787,,1990,SB,2,8664,BRANCH SALE,7426,1/11/1990,RTC,IDT,SB,AMERICAN FSB,,SANFORD,28340.0,90-01-11
6/22/1990,100719.0,SEATTLE,WA,PANNN,I,OR,,"DALLAS, OR",29FEB2024,FAILURE,na,90-01-11,4201.0,164183.0,,1788,T,1990,SL,2,8667,WASHINGTON FS&LA,7097,1/11/1990,RTC,PA,SL,FAMILY FEDERAL SAVINGS,,DALLAS,28863.0,90-01-11
11/15/1991,3710735.0,NONE,NA,PANNN,I,PA,,"BALA CYNWYD, PA",29FEB2024,FAILURE,na,90-01-11,946981.0,5299370.0,,1789,T,1990,SL,2,8661,BRANCH SALE,2147,1/11/1990,RTC,PA,SL,ATLANTIC FINANCIAL SAVINGS,,BALA CYNWYD,28884.0,90-01-11
6/28/1990,81197.0,ST. LOUIS,MO,PASNN,I,MO,,"FERGUSON, MO",29FEB2024,FAILURE,na,90-01-11,10.0,85828.0,,1790,,1990,SL,2,8225,SOUTH SIDE NB IN ST. LOUIS,7109,1/11/1990,RTC,PA,SL,ST. LOUIS COUNTY SAVINGS ASSOC.,,FERGUSON,28928.0,90-01-11
3/8/1991,1102973.0,NONE,NA,PANNN,I,IL,,"WILMETTE, IL",29FEB2024,FAILURE,na,90-01-11,80770.0,1223701.0,,1792,T,1990,SB,2,8227,BRANCH SALE,7282,1/11/1990,RTC,PA,SB,"HORIZON SAVINGS BANK, FSB",,WILMETTE,28940.0,90-01-11
7/19/1991,91442.0,NONE,NA,PONNN,I,TX,,"GEORGETOWN, TX",29FEB2024,FAILURE,na,90-01-11,58136.0,118852.0,,1793,,1990,SL,2,8637,PAYOUT,7359,1/11/1990,RTC,PO,SL,CERTIFIED FSA,,GEORGETOWN,29803.0,90-01-11
8/24/1990,241488.0,GLENDALE,CA,PANNN,I,CA,,"CHATSWORTH, CA",29FEB2024,FAILURE,na,90-01-11,0.0,247813.0,,1794,,1990,SL,2,8823,"FIDELITY FB, FSB",7150,1/11/1990,RTC,PA,SL,INVESTMENT FS & LA,,CHATSWORTH,31944.0,90-01-11
