Date_of_resolution,Quasi-bid_deposits,Postal_code,Cost_recent_date,Resolution_type,URL_link,Quasi-bid_assets,Identification,Year_of_failure,Charter_class,Fund,Financial_institution_number,Date_of_failure,Savings_ratio,Additional_resolution_info,Additional_charter_class_info,Bank_Name,City,Certification,State
1989-03-31,35617.0,TX,29FEB2024,FAILURE,na,37064.0,1456,1989,N,1,5964,1989-03-31,FDIC,IDT,N,"PREMIER BANK, A NATIONAL ASSOCIATION",DALLAS,25099.0,TX
1989-03-31,6969.0,FL,29FEB2024,FAILURE,na,6406.0,1457,1989,SM,1,5965,1989-03-31,FDIC,PO,SM,INTERSTATE BANK OF COMMERCE,MIAMI,26807.0,FL
1990-06-29,1368547.0,WA,29FEB2024,FAILURE,na,1684381.0,1459,1989,SL,2,7118,1989-03-31,RTC,PA,SL,"GIBRALTAR SAVINGS BANK, FSB",SEATTLE,31392.0,WA
1990-06-29,7575392.0,CA,29FEB2024,FAILURE,na,13382327.0,1460,1989,SL,2,7119,1989-03-31,RTC,PA,SL,"GIBRALTAR SAVINGS, FA",SIMI VALLEY,31629.0,CA
1989-03-30,22822.0,OK,29FEB2024,FAILURE,na,23144.0,1443,1989,SM,1,4001,1989-03-30,FDIC,PA,SM,HARVARD BANK,TULSA,22576.0,OK
1990-08-10,156816.0,AL,29FEB2024,FAILURE,na,171484.0,1444,1989,SB,2,7124,1989-03-30,RTC,PA,SB,BALDWIN COUNTY FED. SAVINGS BANK,ROBERTSDALE,28071.0,AL
1990-05-18,1136571.0,OH,29FEB2024,FAILURE,na,1778493.0,1445,1989,SL,2,7010,1989-03-30,RTC,PA,SL,BROADVIEW SAVINGS BANK,CLEVELAND,28493.0,OH
1989-08-07,58748.0,GA,29FEB2024,ASSISTANCE,na,56726.0,1448,1989,SB,3,0,1989-03-30,FSLIC,REP,SB,CARTERSVILLE FSB OF GEORGIA,CARTERSVILLE,29160.0,GA
1990-05-25,118954.0,WI,29FEB2024,FAILURE,na,106603.0,1449,1989,SL,2,7024,1989-03-30,RTC,IDT,SL,DURAND FS & LA,DURAND,29306.0,WI
1990-09-07,212267.0,OH,29FEB2024,FAILURE,na,218774.0,1450,1989,SL,2,7160,1989-03-30,RTC,PA,SL,MIDLAND BUCKEYE SAVINGS,ALLIANCE,29694.0,OH
1990-09-14,648197.0,AL,29FEB2024,FAILURE,na,711958.0,1451,1989,SL,2,7169,1989-03-30,RTC,PA,SL,CITY FS & LA,BIRMINGHAM,30202.0,AL
1990-09-21,254102.0,NC,29FEB2024,FAILURE,na,311668.0,1452,1989,SL,2,7180,1989-03-30,RTC,PA,SL,HERITAGE FS & LA,MONROE,30613.0,NC
1990-05-18,10033.0,VA,29FEB2024,FAILURE,na,9421.0,1453,1989,SL,2,7007,1989-03-30,RTC,PA,SL,COMMUNITY FED. S & L ASSOC.,NEWPORT NEWS,31884.0,VA
1989-09-15,123803.0,NC,29FEB2024,FAILURE,na,126807.0,1454,1989,SB,2,6916,1989-03-30,RTC,IDT,SB,GREAT ATLANTIC SAVINGS BANK,MANTEO,32405.0,NC
1989-07-05,152701.0,TX,29FEB2024,FAILURE,na,153330.0,1421,1989,N,1,2987,1989-03-28,FDIC,PA,N,"MBANK GREENVILLE, NATIONAL ASSOC",GREENVILLE,1191.0,TX
1989-07-05,560075.0,TX,29FEB2024,FAILURE,na,642018.0,1422,1989,N,1,2982,1989-03-28,FDIC,PA,N,"MBANK AUSTIN, NATIONAL ASSOCIATION",AUSTIN,3083.0,TX
1989-07-05,132362.0,TX,29FEB2024,FAILURE,na,140264.0,1423,1989,N,1,2983,1989-03-28,FDIC,PA,N,"MBANK BRENHAM, NATIONAL ASSOCIATION",BRENHAM,3112.0,TX
1989-07-05,160801.0,TX,29FEB2024,FAILURE,na,165084.0,1425,1989,N,1,2984,1989-03-28,FDIC,PA,N,"MBANK CORSICANA, NATIONAL ASSOCIATION",CORSICANA,3154.0,TX
1989-07-05,4033803.0,TX,29FEB2024,FAILURE,na,6556056.0,1426,1989,N,1,2985,1989-03-28,FDIC,PA,N,"MBANK DALLAS, NATIONAL ASSOCIATION",DALLAS,3163.0,TX
1989-07-05,624217.0,TX,29FEB2024,FAILURE,na,749114.0,1427,1989,N,1,2999,1989-03-28,FDIC,PA,N,"MBANK FORT WORTH, NATIONAL ASSOC",FORT WORTH,3201.0,TX
1989-07-05,254672.0,TX,29FEB2024,FAILURE,na,264994.0,1428,1989,N,1,2990,1989-03-28,FDIC,PA,N,"MBANK LONGVIEW, NATIONAL ASSOC",LONGVIEW,3309.0,TX
1989-07-05,196957.0,TX,29FEB2024,FAILURE,na,210336.0,1429,1989,N,1,2991,1989-03-28,FDIC,PA,N,"MBANK MARSHALL, NATIONAL ASSOC",MARSHALL,3323.0,TX
1989-07-05,307311.0,TX,29FEB2024,FAILURE,na,330935.0,1430,1989,N,1,2989,1989-03-28,FDIC,PA,N,"MBANK JEFFERSON COUNTY, NA",PORT ARTHUR,3393.0,TX
1989-07-05,708152.0,TX,29FEB2024,FAILURE,na,784855.0,1431,1989,N,1,4000,1989-03-28,FDIC,PA,N,"MBANK ALAMO, NATIONAL ASSOCIATION",SAN ANTONIO,5509.0,TX
1989-07-05,271442.0,TX,29FEB2024,FAILURE,na,282027.0,1432,1989,N,1,2996,1989-03-28,FDIC,PA,N,"MBANK SHERMAN, NATIONAL ASSOC",SHERMAN,5528.0,TX
1989-07-05,450521.0,TX,29FEB2024,FAILURE,na,484828.0,1433,1989,N,1,2997,1989-03-28,FDIC,PA,N,"MBANK WICHITA FALLS, NATIONAL ASSOC",WICHITA FALLS,5585.0,TX
1989-07-05,162588.0,TX,29FEB2024,FAILURE,na,164598.0,1434,1989,N,1,2995,1989-03-28,FDIC,PA,N,"MBANK ROUND ROCK, NATIONAL ASSOC",ROUND ROCK,15342.0,TX
1989-07-05,298538.0,TX,29FEB2024,FAILURE,na,317623.0,1436,1989,N,1,2993,1989-03-28,FDIC,PA,N,"MBANK ODESSA, NATIONAL ASSOC",ODESSA,16254.0,TX
1989-07-05,144488.0,TX,29FEB2024,FAILURE,na,149828.0,1437,1989,N,1,2994,1989-03-28,FDIC,PA,N,"MBANK ORANGE, NATIONAL ASSOC",ORANGE,18144.0,TX
1989-07-05,331362.0,TX,29FEB2024,FAILURE,na,357997.0,1438,1989,N,1,2992,1989-03-28,FDIC,PA,N,"MBANK MIDCITIES, NATIONAL ASSOC",ARLINGTON,18571.0,TX
1989-07-05,212291.0,TX,29FEB2024,FAILURE,na,220122.0,1439,1989,N,1,2986,1989-03-28,FDIC,PA,N,"MBANK DENTON COUNTY, NATIONAL ASSOC",LEWISVILLE,18790.0,TX
1989-07-05,213188.0,TX,29FEB2024,FAILURE,na,199025.0,1440,1989,N,1,5962,1989-03-28,FDIC,IDT,N,"MBANK ABILENE, NATIONAL ASSOCIATION",ABILENE,19019.0,TX
1989-07-05,2566889.0,TX,29FEB2024,FAILURE,na,3307498.0,1441,1989,N,1,2988,1989-03-28,FDIC,PA,N,"MBANK HOUSTON, NATIONAL ASSOC",HOUSTON,19456.0,TX
1989-07-05,155632.0,TX,29FEB2024,FAILURE,na,160119.0,1442,1989,N,1,2998,1989-03-28,FDIC,PA,N,"MBANK THE WOODLANDS, NATIONAL ASSOC",THE WOODLANDS,23160.0,TX
1989-03-23,9174.0,TX,29FEB2024,FAILURE,na,8962.0,1418,1989,NM,1,2981,1989-03-23,FDIC,PA,NM,FIRST STATE BANK,ROGERS,15903.0,TX
1989-03-23,65314.0,TX,29FEB2024,FAILURE,na,64773.0,1419,1989,NM,1,2980,1989-03-23,FDIC,PA,NM,INDUSTRIAL BANK,HOUSTON,16131.0,TX
1989-03-23,34788.0,TX,29FEB2024,FAILURE,na,35636.0,1420,1989,NM,1,2979,1989-03-23,FDIC,PA,NM,FIRST BANK OF ROWLETT,ROWLETT,21538.0,TX
1989-03-17,26309.0,FL,29FEB2024,FAILURE,na,28020.0,1417,1989,SM,1,2978,1989-03-17,FDIC,PA,SM,ENTERPRISE BANK OF FLORIDA,MIAMI LAKES,26257.0,FL
1989-03-16,22005.0,TX,29FEB2024,FAILURE,na,22534.0,1361,1989,NM,1,2977,1989-03-16,FDIC,PA,NM,THE FARMERS & MERCHANTS STATE BANK,BALLINGER,11893.0,TX
1989-03-16,7962.0,KS,29FEB2024,FAILURE,na,8044.0,1362,1989,NM,1,2973,1989-03-16,FDIC,PA,NM,"THE FARMERS STATE BANK, BOGUE",BOGUE,15223.0,KS
1989-03-16,104264.0,LA,29FEB2024,FAILURE,na,106250.0,1363,1989,NM,1,2974,1989-03-16,FDIC,PA,NM,LIVINGSTON BANK,DENHAM SPRINGS,15786.0,LA
1989-03-16,30355.0,TX,29FEB2024,FAILURE,na,30798.0,1364,1989,NM,1,2975,1989-03-16,FDIC,PA,NM,MERCHANTS MARINE BANK,PORT ISABEL,18183.0,TX
1989-03-16,17217.0,TX,29FEB2024,FAILURE,na,17538.0,1365,1989,NM,1,2976,1989-03-16,FDIC,PA,NM,ISLAND BANK,SOUTH PADRE ISLAND,21850.0,TX
1990-12-07,201160.0,LA,29FEB2024,FAILURE,na,196488.0,1366,1989,SL,2,7243,1989-03-16,RTC,PO,SL,FIRST FED. S & L ASSOC.,SHREVEPORT,27631.0,LA
1990-06-19,49872.0,IL,29FEB2024,FAILURE,na,67176.0,1367,1989,SL,2,7075,1989-03-16,RTC,PA,SL,AMERICAN SECURITY FS & LA,CHICAGO,27681.0,IL
1990-11-30,262333.0,TX,29FEB2024,FAILURE,na,312510.0,1368,1989,SL,2,7238,1989-03-16,RTC,PA,SL,FIDELITY S & LA,PORT ARTHUR,27698.0,TX
1990-11-30,106123.0,IL,29FEB2024,FAILURE,na,123561.0,1370,1989,SB,2,7237,1989-03-16,RTC,PA,SB,MIDWEST HOME FSB,BELLEVILLE,27717.0,IL
1990-05-18,131364.0,IL,29FEB2024,FAILURE,na,132245.0,1371,1989,SL,2,7012,1989-03-16,RTC,IDT,SL,MADISON COUNTY FED. S & L ASSOC.,GRANITE CITY,27762.0,IL
1990-06-22,101243.0,IL,29FEB2024,FAILURE,na,110707.0,1372,1989,SL,2,7086,1989-03-16,RTC,PA,SL,MIDWESTERN SA,MACOMB,27829.0,IL
1991-08-09,528350.0,OK,29FEB2024,FAILURE,na,645144.0,1373,1989,SL,2,7394,1989-03-16,RTC,PA,SL,CONTINENTAL FS & LA,OKLAHOMA CITY,28058.0,OK
1990-05-08,48100.0,IL,29FEB2024,FAILURE,na,47627.0,1374,1989,SL,2,6991,1989-03-16,RTC,IDT,SL,HOME FS & LA OF CENTRALIA,CENTRALIA,28707.0,IL
1990-06-29,47154.0,TX,29FEB2024,FAILURE,na,44556.0,1375,1989,SL,2,7113,1989-03-16,RTC,IDT,SL,RUSK FED. S & L ASSOC.,RUSK,29038.0,TX
1990-09-21,35362.0,OK,29FEB2024,FAILURE,na,33255.0,1376,1989,SL,2,7186,1989-03-16,RTC,IDT,SL,FIRST FED. S & LA OF SEMINOLE,SEMINOLE,29128.0,OK
1991-06-14,154546.0,TX,29FEB2024,FAILURE,na,135619.0,1377,1989,SL,2,7323,1989-03-16,RTC,PO,SL,JASPER FS & LA,JASPER,29267.0,TX
1990-08-24,53947.0,IL,29FEB2024,FAILURE,na,51039.0,1378,1989,SL,2,7144,1989-03-16,RTC,PA,SL,CHILLICOTHE FED. S & L ASSOC.,CHILLICOTHE,29413.0,IL
1990-08-17,138261.0,OK,29FEB2024,FAILURE,na,148576.0,1379,1989,SL,2,7138,1989-03-16,RTC,PA,SL,THE DUNCAN S & L ASSOC.,DUNCAN,30026.0,OK
1990-04-27,192594.0,FL,29FEB2024,FAILURE,na,219923.0,1381,1989,SL,2,6974,1989-03-16,RTC,PA,SL,FIRST FED. S & L OF THE FLORIDA KEYS,KEY WEST,30561.0,FL
1990-09-14,322329.0,TX,29FEB2024,FAILURE,na,272134.0,1382,1989,SL,2,7173,1989-03-16,RTC,PA,SL,MERITBANC SAVINGS ASSOCIATION,HOUSTON,30780.0,TX
1990-08-17,43409.0,LA,29FEB2024,FAILURE,na,39532.0,1383,1989,SL,2,7139,1989-03-16,RTC,IDT,SL,FIRST FS & LA,BATON ROUGE,30907.0,LA
1990-02-06,769144.0,IL,29FEB2024,FAILURE,na,1004662.0,1384,1989,SL,2,6955,1989-03-16,RTC,PA,SL,SKOKIE FS & LA,SKOKIE,30935.0,IL
1990-11-09,138666.0,IL,29FEB2024,FAILURE,na,140570.0,1385,1989,SL,2,7214,1989-03-16,RTC,PA,SL,HOME SAVINGS FSLA,JOLIET,31066.0,IL
1990-09-28,64430.0,LA,29FEB2024,FAILURE,na,64310.0,1386,1989,SL,2,7195,1989-03-16,RTC,IDT,SL,FIRST FED. S & L ASSOC.,NEW IBERIA,31079.0,LA
1991-05-31,29142.0,TX,29FEB2024,FAILURE,na,41055.0,1387,1989,SL,2,7307,1989-03-16,RTC,PO,SL,SABINE VALLEY S & L ASSOC.,CENTER,31096.0,TX
1991-06-28,27169.0,TX,29FEB2024,FAILURE,na,31198.0,1388,1989,SL,2,7340,1989-03-16,RTC,PO,SL,SOUTHEAST TEXAS FSA,WOODVILLE,31262.0,TX
1990-08-17,67821.0,IL,29FEB2024,FAILURE,na,78018.0,1389,1989,SB,2,7133,1989-03-16,RTC,PA,SB,ILLINOIS SAVINGS BANK,PEORIA,31355.0,IL
1990-08-24,125667.0,TX,29FEB2024,FAILURE,na,119085.0,1390,1989,SL,2,7147,1989-03-16,RTC,IDT,SL,JEFFERSON S & L ASSOC.,BEAUMONT,31402.0,TX
1990-05-11,16195.0,LA,29FEB2024,FAILURE,na,23545.0,1392,1989,SL,2,6992,1989-03-16,RTC,IDT,SL,FIRST FED. S & L ASSOC.,EUNICE,31546.0,LA
1990-09-07,14438.0,FL,29FEB2024,FAILURE,na,10303.0,1393,1989,SL,2,7157,1989-03-16,RTC,PO,SL,COMMUNITY FED. S & L ASSOC.,TAMPA,31548.0,FL
1990-08-17,158830.0,FL,29FEB2024,FAILURE,na,176615.0,1394,1989,SL,2,7131,1989-03-16,RTC,PA,SL,MIAMI SAVINGS BANK,MIAMI,31706.0,FL
1990-09-28,79847.0,TX,29FEB2024,FAILURE,na,63602.0,1395,1989,SL,2,7200,1989-03-16,RTC,PO,SL,SAVINGS OF TEXAS ASSOC.,JACKSONVILLE,31779.0,TX
1990-10-12,61798.0,TX,29FEB2024,FAILURE,na,26934.0,1396,1989,SL,2,7204,1989-03-16,RTC,PO,SL,GOLDEN TRIANGLE S & LA,BRIDGE CITY,31782.0,TX
1990-06-29,50179.0,TX,29FEB2024,FAILURE,na,74579.0,1397,1989,SL,2,7114,1989-03-16,RTC,PA,SL,GENERAL SAVINGS ASSOC.,HENDERSON,31791.0,TX
1990-11-02,56442.0,TX,29FEB2024,FAILURE,na,53599.0,1398,1989,SL,2,7209,1989-03-16,RTC,PA,SL,DEEP EAST TEXAS SA,JASPER,31799.0,TX
1990-11-30,44360.0,TX,29FEB2024,FAILURE,na,48690.0,1399,1989,SL,2,7239,1989-03-16,RTC,PA,SL,FIRST SAV. ASSOC. SOUTHEAST TEXAS,SILSBEE,31803.0,TX
1990-05-11,21085.0,LA,29FEB2024,FAILURE,na,19610.0,1400,1989,SL,2,6993,1989-03-16,RTC,IDT,SL,PEOPLES FS & LA OF THIBODAUX,THIBODAUX,31825.0,LA
1991-08-02,49042.0,TX,29FEB2024,FAILURE,na,60252.0,1401,1989,SL,2,7391,1989-03-16,RTC,IDT,SL,TIMBERLAND FSA,NACOGDOCHES,31907.0,TX
1990-06-08,36615.0,FL,29FEB2024,FAILURE,na,38750.0,1403,1989,SL,2,7045,1989-03-16,RTC,IDT,SL,BRICKELLBANC SAVINGS ASSOC.,MIAMI,32011.0,FL
1990-06-08,263358.0,FL,29FEB2024,FAILURE,na,260627.0,1404,1989,SL,2,7047,1989-03-16,RTC,IDT,SL,LINCOLN S & LA,MIAMI,32035.0,FL
1989-10-06,98298.0,LA,29FEB2024,FAILURE,na,61213.0,1405,1989,SB,2,6929,1989-03-16,RTC,IDT,SB,RIVER CITY FEDERAL SAVINGS,BATON ROUGE,32041.0,LA
1990-06-15,23614.0,LA,29FEB2024,FAILURE,na,27626.0,1406,1989,SL,2,7065,1989-03-16,RTC,IDT,SL,FAMILY FS & LA,SHREVEPORT,32063.0,LA
1990-06-01,62424.0,FL,29FEB2024,FAILURE,na,58572.0,1407,1989,SL,2,7035,1989-03-16,RTC,PA,SL,FIRST VENICE S & LA,VENICE,32081.0,FL
1990-06-01,325273.0,TX,29FEB2024,FAILURE,na,180509.0,1408,1989,SL,2,7039,1989-03-16,RTC,IDT,SL,SPINDLETOP SA,BEAUMONT,32129.0,TX
1989-08-18,79422.0,LA,29FEB2024,FAILURE,na,37396.0,1409,1989,SL,2,6905,1989-03-16,RTC,IDT,SL,EVANGELINE FEDERAL SAVINGS & LOAN,LAFAYETTE,32131.0,LA
1990-06-08,491035.0,FL,29FEB2024,FAILURE,na,563989.0,1410,1989,SL,2,7048,1989-03-16,RTC,IDT,SL,ROYAL PALM SAVINGS BANK,WEST PALM BEACH,32160.0,FL
1989-08-10,47254.0,IL,29FEB2024,FAILURE,na,23495.0,1411,1989,SL,2,6904,1989-03-16,RTC,IDT,SL,FIRST SAVINGS OF AMERICA FS & LA,ORLAND PARK,32513.0,IL
1989-08-10,91063.0,FL,29FEB2024,FAILURE,na,60102.0,1412,1989,SL,2,6902,1989-03-16,RTC,IDT,SL,LIBERTY FEDERAL SAVINGS,NEW PORT RICHEY,32540.0,FL
1990-12-07,471415.0,TX,29FEB2024,FAILURE,na,236328.0,1414,1989,SL,2,7250,1989-03-16,RTC,PO,SL,SECURITY SAVINGS ASSOCIATION,TEXARKANA,32544.0,TX
1989-10-06,137710.0,LA,29FEB2024,FAILURE,na,89672.0,1415,1989,SL,2,6928,1989-03-16,RTC,IDT,SL,ACADIA SAVINGS & LOAN,CROWLEY,32554.0,LA
1990-05-25,150437.0,FL,29FEB2024,FAILURE,na,142304.0,1416,1989,SL,2,7022,1989-03-16,RTC,PA,SL,FINANCIAL SECURITY S & L ASSOC.,DELRAY BEACH,32630.0,FL
1991-07-12,454602.0,TX,29FEB2024,FAILURE,na,277984.0,1360,1989,SL,2,7353,1989-03-15,RTC,PO,SL,FIRST SOUTH SA,HOUSTON,30622.0,TX
1989-03-10,88903.0,LA,29FEB2024,FAILURE,na,83009.0,1359,1989,N,1,5961,1989-03-10,FDIC,IDT,N,"BANKERS TRUST OF LOUISIANA, NA",KENNER,23984.0,LA
1989-03-09,16762.0,TX,29FEB2024,FAILURE,na,14235.0,1305,1989,NM,1,2972,1989-03-09,FDIC,PA,NM,CITIZENS BANK AND TRUST,CALVERT,13247.0,TX
1989-03-09,16830.0,TX,29FEB2024,FAILURE,na,16693.0,1306,1989,N,1,2971,1989-03-09,FDIC,PA,N,LAKEWAY NATIONAL BANK,AUSTIN,23590.0,TX
1989-03-09,46519.0,TX,29FEB2024,FAILURE,na,46672.0,1307,1989,NM,1,2970,1989-03-09,FDIC,PA,NM,BANK OF THE WEST,AUSTIN,25662.0,TX
1990-03-16,115052.0,TX,29FEB2024,FAILURE,na,106442.0,1308,1989,SL,2,6960,1989-03-09,RTC,PA,SL,BANKERS S & L ASSOC.,GALVESTON,27627.0,TX
1990-05-25,249784.0,GA,29FEB2024,FAILURE,na,300987.0,1309,1989,SL,2,7023,1989-03-09,RTC,IDT,SL,FIRST FED. S & L ASSOC.,ATLANTA,27702.0,GA
1990-02-02,109426.0,MI,29FEB2024,FAILURE,na,107314.0,1310,1989,SL,2,6951,1989-03-09,RTC,PA,SL,PEOPLES SAVINGS ASSOC.,ST. JOSEPH,27812.0,MI
1989-12-15,238378.0,PA,29FEB2024,FAILURE,na,220282.0,1311,1989,SL,2,6944,1989-03-09,RTC,PA,SL,CONCORD-LIBERTY FED. S & L ASSOC.,MONROEVILLE,27885.0,PA
1990-05-25,481675.0,CO,29FEB2024,FAILURE,na,558585.0,1312,1989,SL,2,7030,1989-03-09,RTC,PO,SL,OTERO S & L ASSOC.,COLORADO SPRINGS,28131.0,CO
1990-02-02,108848.0,CO,29FEB2024,FAILURE,na,117449.0,1314,1989,SL,2,6953,1989-03-09,RTC,IDT,SL,MESA FS & LA OF COLORADO,GRAND JUNCTION,28354.0,CO
1990-02-02,116689.0,CO,29FEB2024,FAILURE,na,83809.0,1315,1989,SL,2,6954,1989-03-09,RTC,IDT,SL,VALLEY FEDERAL S & L ASSOC.,GRAND JUNCTION,28414.0,CO
1990-01-26,71495.0,CO,29FEB2024,FAILURE,na,70408.0,1316,1989,SL,2,6949,1989-03-09,RTC,PA,SL,MODERN FED. S & L ASSOC.,GRAND JUNCTION,28775.0,CO
1990-06-29,313501.0,CO,29FEB2024,FAILURE,na,354939.0,1317,1989,SL,2,7117,1989-03-09,RTC,PA,SL,FIRST FED. S & LA OF COLORADO SPR.,COLORADO SPRINGS,28819.0,CO
1990-06-22,43892.0,CO,29FEB2024,FAILURE,na,57654.0,1318,1989,SL,2,7096,1989-03-09,RTC,PO,SL,ALPINE SAVINGS,STEAMBOAT SPRINGS,29168.0,CO
1991-07-19,45939.0,TX,29FEB2024,FAILURE,na,43757.0,1319,1989,SL,2,7354,1989-03-09,RTC,PA,SL,LIBERTY COUNTY FS & LA,LIBERTY,29204.0,TX
1990-07-20,259865.0,CO,29FEB2024,FAILURE,na,289521.0,1320,1989,SL,2,7123,1989-03-09,RTC,PO,SL,SUN S & LA,PARKER,29553.0,CO
1990-06-15,75103.0,TN,29FEB2024,FAILURE,na,73942.0,1321,1989,SB,2,7063,1989-03-09,RTC,PA,SB,CENTURY FEDERAL SAVINGS BANK,TRENTON,29718.0,TN
1989-10-13,2473161.0,PA,29FEB2024,FAILURE,na,3004007.0,1322,1989,SL,2,6939,1989-03-09,RTC,PA,SL,HILL FINANCIAL SA,RED HILL,30204.0,PA
1989-12-15,86399.0,PA,29FEB2024,FAILURE,na,90309.0,1323,1989,SL,2,6943,1989-03-09,RTC,PA,SL,LIBERTY BELL SAVINGS ASSOC.,BEAVER FALLS,30325.0,PA
1990-06-08,263820.0,NM,29FEB2024,FAILURE,na,180609.0,1325,1989,SB,2,7058,1989-03-09,RTC,PO,SB,VALLEY FEDERAL SAVINGS,ROSWELL,30427.0,NM
1991-09-06,2004722.0,TX,29FEB2024,FAILURE,na,2641392.0,1326,1989,SL,2,7429,1989-03-09,RTC,PA,SL,BENJAMIN FRANKLIN SA,HOUSTON,30761.0,TX
1990-06-22,35411.0,GA,29FEB2024,FAILURE,na,32804.0,1327,1989,SL,2,7077,1989-03-09,RTC,PA,SL,FIRST FED. S & L ASSOC.,SUMMERVILLE,30902.0,GA
1991-09-20,56792.0,TX,29FEB2024,FAILURE,na,39353.0,1328,1989,SL,2,2105,1989-03-09,RTC,PA,SL,BAYSHORE SA,LAPORTE,30925.0,TX
1990-08-31,148131.0,TX,29FEB2024,FAILURE,na,99874.0,1329,1989,SL,2,7154,1989-03-09,RTC,PA,SL,SPRING BRANCH S & LA,HOUSTON,30937.0,TX
1991-09-20,923026.0,TX,29FEB2024,FAILURE,na,751461.0,1330,1989,SL,2,2104,1989-03-09,RTC,PA,SL,BANCPLUS SAVINGS ASSOCIATION,PASADENA,31128.0,TX
1990-08-10,104539.0,TX,29FEB2024,FAILURE,na,76368.0,1331,1989,SL,2,7128,1989-03-09,RTC,PA,SL,CITIZENS OF TEXAS S & L ASSOC.,BAYTOWN,31163.0,TX
1990-06-08,151090.0,NM,29FEB2024,FAILURE,na,188882.0,1332,1989,SL,2,7057,1989-03-09,RTC,PA,SL,AMERICAN FS & LA,ALBUQUERQUE,31290.0,NM
1989-12-15,24016.0,AL,29FEB2024,FAILURE,na,26035.0,1333,1989,SB,2,6942,1989-03-09,RTC,IDT,SB,FIRST SAVINGS BANK OF ALABAMA,HAMILTON,31342.0,AL
1990-05-11,236618.0,TX,29FEB2024,FAILURE,na,176543.0,1334,1989,SL,2,6995,1989-03-09,RTC,PA,SL,AMERIWAY SAVINGS,HOUSTON,31413.0,TX
1990-09-28,327461.0,TX,29FEB2024,FAILURE,na,281282.0,1337,1989,SL,2,7198,1989-03-09,RTC,PO,SL,AMERICAN S & LA OF BRAZORIA,LAKE JACKSON,31417.0,TX
1989-10-06,87258.0,TX,29FEB2024,FAILURE,na,91864.0,1338,1989,SL,2,6926,1989-03-09,RTC,IDT,SL,TRINITY VALLEY SAVINGS,CLEVELAND,31556.0,TX
1989-09-22,108657.0,TX,29FEB2024,FAILURE,na,70918.0,1339,1989,SL,2,6923,1989-03-09,RTC,IDT,SL,FIRST CAPITAL SAVINGS ASSOC./TEXAS,HOUSTON,31571.0,TX
1990-06-22,260435.0,TX,29FEB2024,FAILURE,na,142144.0,1340,1989,SL,2,7093,1989-03-09,RTC,IDT,SL,UNIVERSAL SA,HOUSTON,31582.0,TX
1989-08-18,87812.0,TX,29FEB2024,FAILURE,na,58656.0,1341,1989,SL,2,6907,1989-03-09,RTC,IDT,SL,CENTURY SAVINGS & LOAN,BAYTOWN,31707.0,TX
1989-09-15,76538.0,TX,29FEB2024,FAILURE,na,50315.0,1342,1989,SL,2,6919,1989-03-09,RTC,IDT,SL,HUMBLE S & L ASSOC.,HUMBLE,31730.0,TX
1990-05-11,120497.0,TX,29FEB2024,FAILURE,na,87146.0,1343,1989,SL,2,6996,1989-03-09,RTC,PA,SL,FIRST EQUITY SA,TOMBALL,31767.0,TX
1990-11-08,242971.0,TX,29FEB2024,FAILURE,na,154812.0,1344,1989,SL,2,7219,1989-03-09,RTC,IDT,SL,WESTERN GULF SAVINGS,BAY CITY,31806.0,TX
1990-05-04,13068.0,TN,29FEB2024,FAILURE,na,11474.0,1345,1989,SB,2,6976,1989-03-09,RTC,IDT,SB,UNITED GUARANTY FED. SAVINGS BANK,TULLAHOMA,31829.0,TN
1990-06-15,64940.0,TN,29FEB2024,FAILURE,na,72216.0,1346,1989,SL,2,7064,1989-03-09,RTC,IDT,SL,LINCOLN FS & LA,MT. CARMEL,31866.0,TN
1990-05-18,105912.0,TN,29FEB2024,FAILURE,na,135929.0,1348,1989,SL,2,7009,1989-03-09,RTC,IDT,SL,GERMANTOWN TRUST SAVINGS,GERMANTOWN,31879.0,TN
1991-06-21,1608452.0,TX,29FEB2024,FAILURE,na,1647893.0,1349,1989,SL,2,7335,1989-03-09,RTC,IDT,SL,COMMONWEALTH SAVINGS ASSOC.,HOUSTON,31896.0,TX
1990-10-26,73046.0,TX,29FEB2024,FAILURE,na,44709.0,1350,1989,SL,2,7135,1989-03-09,RTC,PO,SL,SOUTHEASTERN SAVINGS ASSOC.,DAYTON,31909.0,TX
1990-02-09,52967.0,CO,29FEB2024,FAILURE,na,54311.0,1351,1989,SL,2,6956,1989-03-09,RTC,PA,SL,COLORADO S & L ASSOC.,ENGLEWOOD,31935.0,CO
1989-09-22,155057.0,TX,29FEB2024,FAILURE,na,93753.0,1352,1989,SB,2,6922,1989-03-09,RTC,IDT,SB,VILLAGE SAVINGS FSB,HOUSTON,32014.0,TX
1990-05-31,76663.0,NM,29FEB2024,FAILURE,na,66520.0,1353,1989,SB,2,7043,1989-03-09,RTC,PO,SB,SUN COUNTRY SB OF NEW MEXICO,ALBUQUERQUE,32020.0,NM
1990-06-22,17951.0,CO,29FEB2024,FAILURE,na,18197.0,1354,1989,SL,2,7095,1989-03-09,RTC,PA,SL,ROCKY MOUNTAIN S & L ASSOC.,WOODLAND PARK,32046.0,CO
1990-08-31,40546.0,TX,29FEB2024,FAILURE,na,33762.0,1355,1989,SL,2,7153,1989-03-09,RTC,IDT,SL,CITY SAVINGS ASSOC.,LEAGUE CITY,32117.0,TX
